"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue,,,,,,,,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1420311992	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213946	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Viscount,03cb9700-6cee-11d8-922d-b8a03c50a862,51.97,-105.57,2013-06-10T02:00Z,10,6,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213946,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420311954	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213646	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Rowley,03cb9700-6cee-11d8-922d-b8a03c50a862,51.573,-112.789,2012-07-21T02:00Z,21,7,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213646,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
"1420311934	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213645	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Rowley,03cb9700-6cee-11d8-922d-b8a03c50a862,51.573,-112.789,2012-07-21T02:00Z,21,7,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213645,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
"1420311930	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213644	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Rowley,03cb9700-6cee-11d8-922d-b8a03c50a862,51.573,-112.789,2012-07-21T02:00Z,21,7,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213644,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
"1420311908	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213661	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-24T02:00Z,24,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213661,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84"",,,,,,,",,,,,,,,,
"1420311665	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM340376	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.337,-113.478,2013-09-09T02:00Z,9,9,2013,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM340376,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420311460	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213794	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-14T02:00Z,14,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213794,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420311458	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213797	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-14T02:00Z,14,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213797,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420311434	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213773	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Grayson,03cb9700-6cee-11d8-922d-b8a03c50a862,50.652,-102.651,2012-09-06T02:00Z,6,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213773,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
"1420311433	8971dfba-f762-11e1-a439-00145eb45e9a	urn:catalog:UASM:UASM213772	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby,""",1837,Edmonton,03cb9700-6cee-11d8-922d-b8a03c50a862,53.555,-113.404,2012-09-14T02:00Z,14,9,2012,1340373,1340373,PRESERVED_SPECIMEN,University,of,Alberta,Museums,(UAM),UASM,UASM213772,"Anweiler"",""",G.,G.,CC0_1_0,University,of,Alberta,Museums,"Anweiler"",""",G.,G.,2017-01-02T03:46Z,"GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY"",,,,,,",,,,,,
